track_name,track_popularity,artist_name,album,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,artist_encoded,album_encoded
Más Libre,33,Gaspar OM,Alta Lucha,['reggae en espanol'],25,0.718,0.563,0.0,0.6838895224872316,0,0.0969,0.118,0.0,0.564,0.712,0.4743586778006524,0.14139037208912247,4,10,1912,495
La Naturaleza,32,Planta & Canta,La Naturaleza,[],20,0.728,0.623,0.18181818181818182,0.756632121783111,0,0.083,0.0903,0.000145,0.0891,0.969,0.9580856329948417,0.17755933577478963,4,10,4035,4789
The Lady in Red,32,Rondamon,The Lady in Red,"['argentine reggae', 'reggae en espanol']",33,0.683,0.62,0.6363636363636364,0.7781524272326077,1,0.153,0.0796,0.0,0.337,0.861,0.46093659642386253,0.15774230521931173,4,10,4309,8859
La Máscara - En Vivo,29,Riddim,20 Años en Vivo & En Directo,"['argentine reggae', 'argentine rock', 'latin alternative', 'reggae en espanol', 'rock en espanol', 'ska argentino']",41,0.779,0.551,0.8181818181818182,0.7338473744235632,0,0.0749,0.133,0.0143,0.882,0.773,0.45088015544401017,0.23145145508931816,4,10,4249,86
Este Mundo,29,El Natty Combo,Negro,"['argentine reggae', 'reggae en espanol', 'ska argentino']",35,0.728,0.596,0.8181818181818182,0.7380373878117718,1,0.0352,0.358,1.99e-05,0.335,0.663,0.5123233327935973,0.18535685331693272,4,10,1582,5911
Naufrago,33,Mensajeros Reggae,Así,"['argentine reggae', 'reggae en espanol']",27,0.771,0.729,0.8181818181818182,0.8480686269648435,1,0.0554,0.374,0.000471,0.131,0.883,0.7918391894705189,0.16565513963825446,4,10,3474,688
Señorita,29,Lumumba Oficial,Raices y Cultura,['reggae en espanol'],28,0.702,0.787,0.18181818181818182,0.8056230475529331,0,0.0744,0.0315,3.99e-06,0.096,0.887,0.4738497837200158,0.19703111459003103,4,10,3225,6908
Como la Flor,33,Quique Neira,Como la Flor,"['latin alternative', 'reggae en espanol', 'ska chileno']",47,0.487,0.625,0.6363636363636364,0.7790449744632321,1,0.0334,0.176,0.0038,0.085,0.94,0.46180402951585675,0.14607293617735037,4,10,4124,1889
Groove Me,30,Mimi Maura,Groove Me,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'reggae en espanol', 'rock en espanol', 'rock nacional', 'ska argentino']",45,0.869,0.354,0.0,0.7651113204740418,1,0.153,0.0416,0.0,0.15,0.621,0.5841410099234347,0.12859578988566156,4,10,3559,3591
En el Sonido,29,Leonchalon,Amanecido,"['argentine reggae', 'reggae en espanol']",29,0.822,0.779,0.8181818181818182,0.7822432687063025,1,0.0619,0.158,0.0,0.13,0.571,0.5436607989637067,0.11216697883760589,4,10,3052,514
Tenia Tanto Para Darte,28,Matamba,Tenia Tanto Para Darte,"['bolivian rock', 'reggae en espanol']",33,0.528,0.9,0.8181818181818182,0.9014974959091585,1,0.153,0.286,1.01e-06,0.0939,0.894,0.9818012537299623,0.1839094517905566,4,10,3409,8392
Strengthen Your Mind,27,Contravos,Actor Espectador,"['argentine reggae', 'reggae en espanol']",19,0.643,0.745,0.8181818181818182,0.8034412654336293,0,0.07,0.0912,3.17e-05,0.121,0.695,0.9249207744442647,0.1998825864527131,4,10,1081,336
Flores y Burbujas,27,El Natty Combo,Flores y Burbujas,"['argentine reggae', 'reggae en espanol', 'ska argentino']",35,0.717,0.635,0.36363636363636365,0.7536817573263251,0,0.0362,0.167,0.862,0.105,0.755,0.8448971802641625,0.21276103547566463,4,10,1582,3111
Al Final,26,An Espil,Mentiras Lado B,"['argentine indie', 'r&b argentino']",31,0.585,0.599,0.6363636363636364,0.806441215847672,1,0.0307,0.491,1.5e-05,0.157,0.344,0.5436954962873864,0.1180691062592603,4,10,238,5534
Torito,26,Bahiano,Torito,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'reggae en espanol', 'rock en espanol', 'ska argentino']",47,0.778,0.731,0.18181818181818182,0.7182773838448951,1,0.0328,0.0235,0.00115,0.101,0.962,0.693755638315098,0.13698247183472645,4,10,448,9429
Cerquita,30,Quique Neira,La Vida Es Una Canción II,"['latin alternative', 'reggae en espanol', 'ska chileno']",47,0.706,0.748,0.5454545454545454,0.8319531908563494,0,0.0348,0.053,0.0,0.244,0.962,0.4626136337350513,0.18031366190489503,4,10,4124,4806
Desinformation,26,Dancing Mood,Desinformation,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional', 'ska argentino', 'ska jazz']",44,0.906,0.45,0.6363636363636364,0.7492438141518323,0,0.0458,0.282,0.534,0.0697,0.969,0.7049686567509428,0.17010427441223339,4,10,1224,2281
El Cuento,26,12 Tribus,Súbete,['reggae en espanol'],28,0.75,0.541,0.09090909090909091,0.8098874398770268,0,0.097,0.0376,2.14e-06,0.0966,0.962,0.9840797113182671,0.17122808979340806,4,10,3,8233
Diablito,26,Mamita Peyote,Runfla Calavera,"['argentine reggae', 'gypsy punk']",27,0.706,0.561,0.9090909090909091,0.77411117171617,0,0.0545,0.0642,0.0,0.0852,0.838,0.5201070990724249,0.16143454194738754,4,10,3325,7292
La Clave,25,Rondamon,Sí Serás,"['argentine reggae', 'reggae en espanol']",33,0.751,0.513,0.5454545454545454,0.7523925224376456,1,0.0808,0.0297,2.64e-05,0.119,0.837,0.4574032522958063,0.1980654720304157,4,10,4309,8231
Va Salir,25,BRAZA,Va Salir,"['brazilian reggae', 'brazilian rock', 'umbanda']",44,0.588,0.834,1.0,0.7522685575445034,0,0.0657,0.00702,3.12e-06,0.32,0.849,0.948682658277625,0.17693872131055882,4,10,425,9709
Late at Night (feat. Lila Iké),42,Protoje,Late at Night ,"['dancehall', 'modern reggae']",57,0.717,0.728,0.5454545454545454,0.8336639063817127,0,0.127,0.0375,4.79e-05,0.112,0.368,0.4679570215817354,0.1620600486427553,4,10,4091,4856
Could You Be Loved,78,Bob Marley & The Wailers,Uprising,"['reggae', 'roots reggae']",78,0.916,0.72,0.0,0.7547974413646055,1,0.1,0.36,0.00016,0.0958,0.76,0.5974416506673452,0.16563696849403148,4,10,657,9686
Grateful,39,Kabaka Pyramid,Grateful,"['modern reggae', 'reggae fusion']",51,0.659,0.441,0.0,0.7554420588089453,0,0.153,0.0754,0.0,0.197,0.17,0.4966690569267424,0.17303891420424367,4,10,2755,3553
Angel,73,Shaggy,Hot Shot,"['pop rap', 'reggae fusion']",72,0.74,0.766,0.5454545454545454,0.8938612584915951,1,0.153,0.116,0.0,0.0406,0.807,0.9861615507390532,0.16433214056078946,4,10,4504,3956
Dreadlock Holiday,69,10cc,Bloody Tourists,"['album rock', 'art rock', 'blues rock', 'classic rock', 'classic uk pop', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock', 'yacht rock']",60,0.837,0.38,0.6363636363636364,0.6359646947984331,0,0.064,0.541,0.00789,0.198,0.892,0.6071742499595199,0.1872655223505074,4,10,2,1210
Sunshine Reggae,65,Laid Back,Good Vibes ,"['classic danish pop', 'italian disco']",52,0.704,0.79,0.7272727272727273,0.8240194376952447,1,0.0432,0.101,0.00657,0.0769,0.933,0.9704610117739586,0.18008093148080848,4,10,2970,3519
Medication,63,Damian Marley,Stony Hill,"['reggae', 'reggae fusion']",65,0.865,0.562,0.9090909090909091,0.7978628452422274,0,0.153,0.0318,0.0,0.246,0.81,0.49166107654229607,0.15547999776355148,4,10,1211,8017
Hey Baby,59,Stephen Marley,Mind Control,"['lovers rock', 'modern reggae', 'reggae', 'roots reggae']",59,0.718,0.595,0.9090909090909091,0.8270937670451729,0,0.153,0.105,1.03e-05,0.0745,0.634,1.06997871897481,0.20602373430991586,4,10,4703,5607
One Day,59,Matisyahu,Light,['reggae fusion'],57,0.346,0.61,0.0,0.8224822730202808,1,0.15,0.198,0.0,0.117,0.235,0.3964284888158961,0.1450707276844371,4,10,3412,4999
Here Comes Trouble,58,Chronixx,Dread & Terrible,"['dancehall', 'modern reggae']",60,0.758,0.786,0.36363636363636365,0.8453166063370854,0,0.108,0.156,0.0,0.0658,0.786,0.4828421734403554,0.16395054653210703,4,10,1006,2509
Skankin' Sweet,58,Chronixx,Chronology,"['dancehall', 'modern reggae']",60,0.739,0.658,0.0,0.8313085734120098,1,0.0762,0.0748,2.14e-06,0.101,0.707,0.4510594249496889,0.17620768220066535,4,10,1006,1755
Living It Up,57,Damian Marley,Stony Hill,"['reggae', 'reggae fusion']",65,0.782,0.687,1.0,0.8008627956562702,1,0.109,0.0573,0.0,0.0718,0.802,0.56102102657815,0.16793841379888735,4,10,1211,8017
Beach in Hawaii,56,Ziggy Marley,Love Is My Religion,"['reggae', 'roots reggae']",56,0.81,0.476,0.8181818181818182,0.7452521445926513,0,0.0372,0.206,8.96e-06,0.0837,0.88,0.5723959658578336,0.15684003801962484,4,10,5613,5206
Break Us Apart,55,Stephen Marley,Revelation Part 1: The Root Of Life,"['lovers rock', 'modern reggae', 'reggae', 'roots reggae']",59,0.864,0.596,0.8181818181818182,0.8278127634253979,0,0.153,0.0273,0.0,0.181,0.72,0.7063160694871736,0.15748301696905315,4,10,4703,7113
Cocody Rock,55,Alpha Blondy,Best Of,"['african reggae', 'french reggae', 'reggae', 'roots reggae']",56,0.796,0.667,0.5454545454545454,0.8099866117915406,0,0.0983,0.105,8.24e-05,0.0933,0.958,0.8522356642224331,0.2054457521455928,4,10,199,1024
If Only,54,TEEKS,If Only,['nz pop'],52,0.481,0.443,0.09090909090909091,0.7096246343035653,0,0.0427,0.341,1.73e-05,0.123,0.696,1.1799923665887906,0.14317324089346117,3,10,4797,4181
"King Without a Crown - Live at Stubb's, Austin, TX - February 2005",54,Matisyahu,Live at Stubb's,['reggae fusion'],57,0.604,0.771,0.0,0.8033173005404869,0,0.0609,0.0876,0.0,0.716,0.7,0.5445224491684209,0.2016997008750105,4,10,3412,5070
Rock Stone,53,Stephen Marley,Revelation Pt. II: The Fruit of Life,"['lovers rock', 'modern reggae', 'reggae', 'roots reggae']",59,0.77,0.787,1.0,0.8306391629890416,0,0.153,0.23,0.000199,0.198,0.588,0.4743644606879323,0.19404895026697605,4,10,4703,7114
Longing For,53,Jah Cure,True Reflections...A New Beginning,"['lovers rock', 'modern reggae', 'reggae fusion']",50,0.67,0.541,0.36363636363636365,0.7828878861506422,0,0.153,0.29,3.11e-06,0.0751,0.488,0.971149175360274,0.16214251768192112,4,10,2338,9527
Switch It Up (feat. Koffee),53,Protoje,In Search Of Lost Time,"['dancehall', 'modern reggae']",57,0.781,0.831,0.9090909090909091,0.8164575792135668,0,0.111,0.0596,0.0,0.187,0.661,0.8094885614489603,0.16418327695619356,4,10,4091,4258
"Take Me Home, Country Roads",51,Toots & The Maytals,20th Century Masters: The Millennium Collection: Best Of Toots & The Maytals,"['reggae', 'rocksteady', 'roots reggae', 'ska']",54,0.711,0.433,0.7272727272727273,0.6681707740367927,1,0.0611,0.471,0.00426,0.12,0.934,0.5061587749531586,0.1406635263202035,4,10,5262,99
Spanish Town Rockin',51,Chronixx,Chronology,"['dancehall', 'modern reggae']",60,0.735,0.689,0.36363636363636365,0.8229533396142212,1,0.153,0.279,0.0,0.231,0.827,0.44948069672225954,0.14257359313410303,4,10,1006,1755
Never Find,50,Jah Cure,Don Corleon Presents ,"['lovers rock', 'modern reggae', 'reggae fusion']",50,0.457,0.669,0.5454545454545454,0.7978628452422274,0,0.153,0.635,0.0,0.0967,0.486,1.007309569521871,0.14530555477901094,4,10,2338,2422
True Love,50,Lila Iké,True Love,"['modern reggae', 'uk reggae']",50,0.674,0.697,0.7272727272727273,0.8233500272722765,1,0.153,0.0257,0.0,0.142,0.491,0.809384469477921,0.14458639680187862,4,10,3082,9525
Pressure Drop,50,The Maytals,Sweet and Dandy,"['reggae', 'rocksteady', 'ska', 'ska revival']",47,0.605,0.641,0.7272727272727273,0.7611692368721178,1,0.0446,0.0503,0.0,0.121,0.972,0.8491591681894938,0.12401107042017276,4,10,5033,8211
Jah Army,50,Stephen Marley,Revelation Part 1: The Root Of Life,"['lovers rock', 'modern reggae', 'reggae', 'roots reggae']",59,0.659,0.883,0.9090909090909091,0.8921257499876035,0,0.153,0.0215,0.0,0.18,0.709,0.4456755568920451,0.19779500153755836,4,10,4703,7113
Smile Jamaica,50,Chronixx,Chronology,"['dancehall', 'modern reggae']",60,0.796,0.675,0.7272727272727273,0.8084990330738335,1,0.0916,0.0686,0.0,0.0286,0.935,0.8564687377113647,0.1489677392301026,4,10,1006,1755
Can't Breathe (Genius T Remix),49,Kabaka Pyramid,Can't Breathe ,"['modern reggae', 'reggae fusion']",51,0.531,0.803,0.0,0.8265483215153467,1,0.153,0.359,0.0,0.0949,0.748,0.9813617542966854,0.14165525146068045,4,10,2755,1561
Murderer,49,Buju Banton,'Til Shiloh ,"['dancehall', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae']",58,0.806,0.553,0.0,0.7819457529627609,1,0.153,0.159,6.06e-06,0.107,0.696,0.7977435173833594,0.16567400967263984,4,10,761,17
Where I'm Coming From,50,Lila Iké,The ExPerience,"['modern reggae', 'uk reggae']",50,0.5,0.698,0.09090909090909091,0.8705806515594784,0,0.153,0.442,0.0,0.683,0.73,0.5380109180911846,0.16986525397668503,5,10,3082,8734
Same Prayer,49,Chronixx,Same Prayer,"['dancehall', 'modern reggae']",60,0.529,0.641,0.09090909090909091,0.8070362473347548,0,0.153,0.274,6.32e-05,0.172,0.813,0.42418634775970954,0.16351653574124292,4,10,1006,7346
Love Is My Religion - Acoustic,49,Ziggy Marley,Love Is My Religion,"['reggae', 'roots reggae']",56,0.687,0.114,0.8181818181818182,0.7263103089205137,1,0.0441,0.719,0.0,0.0826,0.347,0.8794325831000902,0.16733317491822985,4,10,5613,5206
Don't Give Up,49,Barrington Levy,Poor Man Style,"['dub', 'lovers rock', 'reggae', 'reggae fusion', 'roots reggae']",57,0.83,0.467,0.8181818181818182,0.6955918083998611,1,0.0953,0.0551,1.64e-05,0.0662,0.837,0.8128946820568573,0.13868776383103631,4,10,460,6681
It's A Pity,48,Tanya Stephens,Tanya...Collection Of Hits,"['dancehall', 'dancehall queen', 'lovers rock', 'modern reggae', 'old school dancehall', 'reggae fusion']",45,0.66,0.811,0.6363636363636364,0.831655675112808,1,0.153,0.00788,0.0,0.0145,0.821,0.8074009391408944,0.17693103351877218,4,10,4818,8307
Natty Rebel,48,U-Roy,Original DJ,"['dub', 'lovers rock', 'reggae', 'roots reggae', 'ska']",47,0.825,0.435,0.0,0.7260871721128577,1,0.0761,0.0632,3.07e-06,0.0979,0.731,0.4795748421271774,0.14322565765564285,4,10,5337,6335
Jah Jah Know,48,Groundation,Hebron Gate,"['brazilian reggae', 'dub', 'east coast reggae', 'reggae', 'roots reggae']",49,0.737,0.493,0.7272727272727273,0.728740020826102,1,0.153,0.101,1.18e-05,0.305,0.533,0.46802641622909497,0.2543030667300327,4,10,2049,3786
Raggamuffin,47,Koffee,Rapture EP,"['dancehall', 'dancehall queen', 'jamaican dancehall', 'modern reggae']",61,0.696,0.809,0.0,0.7974661575841722,0,0.153,0.417,0.0,0.0835,0.742,0.46542989984039235,0.1399157138464119,4,10,2888,6930
People Make the World Go Round,36,Hortense Ellis,Alton & Hortense Ellis,"['early reggae', 'jamaican ska', 'lovers rock', 'rocksteady']",27,0.854,0.643,0.7272727272727273,0.7438885307680865,0,0.0953,0.396,0.00273,0.22,0.965,0.46949526959820503,0.1383802521595706,4,10,2184,499
No No No,36,Dawn Penn,Feel Like Jumping: The Best of Studio One Women,"['lovers rock', 'reggae', 'rocksteady']",47,0.804,0.412,0.5454545454545454,0.7095502553676799,1,0.0508,0.573,0.884,0.16,0.391,0.84821077467558,0.18835579100388583,4,10,1293,3008
Rudie Bam Bam,34,The Clarendonians,Winner Of My Heart ,"['early reggae', 'rocksteady']",27,0.732,0.491,0.7272727272727273,0.7629791243119949,1,0.0891,0.685,0.0,0.168,0.97,1.2110580370567419,0.09910262503145005,4,10,4929,10149
Never Give Your Heart Away,33,Carlton & The Shoes,Love Me Forever,"['lovers rock', 'rocksteady']",31,0.8,0.296,0.18181818181818182,0.6889968760846928,1,0.153,0.713,0.565,0.116,0.656,0.8290752006661887,0.1298258365715244,4,10,858,5216
Poco Tempo (aka Pocco Tempo),33,Pablove Black and The New Establishment,Natural High: The Bongo Man Collection,[],16,0.766,0.464,0.5454545454545454,0.7311945257103188,0,0.0376,0.0108,0.89,0.0911,0.395,0.5917570724711434,0.17510273685387603,4,10,3906,5897
Addis Ababa,33,The Skatalites,Foundation Ska,"['dub', 'jamaican ska', 'reggae', 'rocksteady', 'ska', 'ska jazz', 'ska revival']",46,0.837,0.731,0.9090909090909091,0.8266722864084891,1,0.104,0.37,0.943,0.0271,0.921,0.6761062663366567,0.10118042548433089,4,10,5095,3186
Mad World,33,Hugh Godfrey,This Girl Loves Reggae,[],19,0.795,0.441,0.36363636363636365,0.6983438290276194,0,0.0613,0.773,0.0,0.182,0.946,0.6797147879993524,0.07591834167342261,4,10,2203,9268
Where's Garvey,33,The Bongo Man,Reggae For House Parties,[],19,0.864,0.382,0.0,0.7205335449000843,1,0.123,0.432,0.649,0.0784,0.966,0.7356873539820963,0.0937910597970423,4,10,4912,7035
Declaration of Rights,32,The Abyssinians,"The Best of Studio One, Vol. 1","['dub', 'lovers rock', 'reggae', 'roots reggae', 'ska']",44,0.671,0.335,0.2727272727272727,0.5447265334457282,0,0.0859,0.9,0.928,0.11,0.738,0.8214302236820801,0.13960121327332198,4,10,4875,8561
Gumma,29,"Lee ""Scratch"" Perry","Fat Back Ska, Vol. 2","['dub', 'reggae', 'rocksteady', 'roots reggae', 'ska']",49,0.834,0.515,0.0,0.7389547280210245,0,0.12,0.873,0.407,0.12,0.963,0.7391223890263932,0.0776977160269492,4,10,3016,2983
Jah Jah Go Before Us,29,The Gladiators,Presenting The Gladiators,"['dub', 'reggae', 'roots reggae']",49,0.78,0.33,0.5454545454545454,0.6402042941438985,1,0.153,0.283,0.101,0.0759,0.784,0.784558534385048,0.11291828576220961,4,10,4979,6750
Freedom Sounds,26,The Soul Brothers,"Fat Back Ska, Vol. 2","['arab electronic', 'organic electronic']",30,0.798,0.398,0.18181818181818182,0.6642038974562404,1,0.0675,0.682,0.935,0.0719,0.304,0.5449908630380977,0.1749741410639904,4,10,5101,2983
Call to Me (aka Come to Me),25,Rita Marley,Dancing the Ska,"['dub', 'lovers rock', 'reggae', 'roots reggae']",43,0.79,0.47,0.45454545454545453,0.7643675311151882,1,0.0538,0.715,1.17e-06,0.114,0.948,0.6907485369295183,0.08489488691957171,4,10,4258,2135
Give Me a Little Sign,0,Owen Gray,"Soul Jazz Records Presents Studio One Rocksteady 2: The Soul of Young Jamaica: Rocksteady, Soul and Early Reggae at Studio One","['early reggae', 'jamaican ska', 'lovers rock', 'rocksteady']",27,0.838,0.407,0.2727272727272727,0.7096494272821937,0,0.0845,0.188,0.0,0.172,0.826,0.5349459878328052,0.1308692795840206,4,10,3888,7857
Race Track,0,Brentford All Stars,Studio One Scorcher Volume 2,[],2,0.862,0.498,0.7272727272727273,0.6522040958000694,1,0.153,0.141,0.489,0.116,0.962,0.465036663505355,0.09602750831679294,4,10,719,8098
Rougher Yet,0,Slim Smith,Studio One Classics,"['dub', 'lovers rock', 'reggae', 'rocksteady', 'ska']",31,0.76,0.391,0.2727272727272727,0.7749541329895374,0,0.0707,0.617,0.0,0.156,0.631,0.4777647984085495,0.13061767912554864,4,10,4599,8090
Waiting In Vain,67,Bob Marley & The Wailers,Exodus,"['reggae', 'roots reggae']",78,0.772,0.46,0.7272727272727273,0.681881291218327,1,0.153,0.0279,2.21e-05,0.0633,0.8,0.4556105572390184,0.17908361521903218,4,10,657,2896
I Man A Rasta,0,Freddie McGregor,Studio One Ironsides,"['dub', 'lovers rock', 'reggae', 'roots reggae']",47,0.871,0.328,0.0,0.6639807606485844,1,0.153,0.0583,4.41e-06,0.102,0.629,0.7946843700122598,0.1388834530765145,4,10,1854,8093
Joe Frazier,0,Dennis Alcapone,Studio One Ironsides,"['dub', 'lovers rock', 'old school dancehall', 'reggae', 'rocksteady', 'roots reggae']",29,0.839,0.514,1.0,0.7295829820994695,0,0.153,0.333,3.55e-06,0.0641,0.682,0.45697531863708923,0.13883662743563221,4,10,1345,8093
Mark My Word,0,Marcia Griffiths,Studio One Ironsides,"['dub', 'lovers rock', 'reggae', 'rocksteady', 'roots reggae', 'ska']",46,0.737,0.451,0.0,0.6857242029057371,1,0.0577,0.0731,0.00188,0.259,0.746,0.9483414679281074,0.09422926392888094,4,10,3347,8093
School,0,Prince Jazzbo,Studio One Classics,"['dub', 'old school dancehall', 'reggae', 'roots reggae']",30,0.715,0.687,1.0,0.7145832300292557,0,0.0762,0.599,5.91e-06,0.36,0.94,0.4675348708102982,0.11055533812306058,4,10,4079,8090
Love Jah,0,Im and Sound Dimension,Studio One Funk,[],0,0.757,0.778,0.36363636363636365,0.7456240392720782,0,0.111,0.0594,0.839,0.171,0.964,0.8810113113275198,0.10962301864638953,4,10,2241,8091
Live Up to Your Name,0,Prince Lincoln,Studio One Sound,['vintage reggae'],5,0.81,0.61,0.45454545454545453,0.6958149452075172,0,0.146,0.0205,0.0,0.154,0.952,0.8040815618421966,0.16722135249224232,4,10,4080,8099
Chuky Skank,0,Dillinger,Soul Jazz Records Presents Studio One Showcase: The Sound of Studio One in the 1970S,"['dub', 'lovers rock', 'reggae', 'roots reggae']",35,0.753,0.471,0.6363636363636364,0.7310209748599197,1,0.153,0.618,0.0,0.249,0.671,0.5051930327774051,0.11168264795504738,4,10,1393,7858
Simmer Down,0,The Wailers,Studio One Classics,"['dub', 'reggae', 'roots reggae', 'ska']",57,0.773,0.669,0.9090909090909091,0.791044776119403,1,0.0515,0.291,9.28e-06,0.288,0.972,0.7153605051930328,0.12039571160996337,4,10,5139,8090
Skylarking,0,Horace Andy,Studio One Rockers,"['dub', 'lovers rock', 'reggae', 'roots reggae', 'ska']",44,0.782,0.551,0.36363636363636365,0.7436406009818021,0,0.0905,0.284,3.71e-06,0.179,0.935,0.45893571742499606,0.13095314640351122,4,10,2180,8095
